date,url,title,title_clean,is_drc,year,is_conflict,has_emotional,has_personal,has_narrative,has_firstperson,drama_binary
2018-05-25 00:00:00.000,https://uk.reuters.com/article/us-health-ebola-congo-escape/fear-and-suspicion-hinder-congo-medics-in-ebola-battle-idUKKCN1IQ1R2,,fear and suspicion hinder congo medics in ebola battle,True,2018,True,0,0,0,0,0
2018-05-25 00:00:00.000,https://uk.reuters.com/article/uk-congo-accident/congo-river-boat-accident-kills-49-official-idUKKCN1IP3WT,,congo river boat accident kills 49 official,True,2018,True,0,0,0,0,0
2018-05-25 00:00:00.000,https://www.reuters.com/article/us-health-ebola-congo-escape/fear-and-suspicion-hinder-congo-medics-in-ebola-battle-idUSKCN1IQ1R2,,fear and suspicion hinder congo medics in ebola battle,True,2018,True,0,0,0,0,0
2018-05-25 00:00:00.000,https://www.reuters.com/article/us-congo-accident/congo-river-boat-accident-kills-49-official-idUSKCN1IP3VB,,congo river boat accident kills 49 official,True,2018,True,0,0,0,0,0
2018-05-25 00:00:00.000,https://in.reuters.com/article/congo-accident/congo-river-boat-accident-kills-49-official-idINKCN1IP3VR,,congo river boat accident kills 49 official,True,2018,True,0,0,0,0,0
2018-05-25 00:00:00.000,https://in.reuters.com/article/us-health-ebola-congo-escape/fear-and-suspicion-hinder-congo-medics-in-ebola-battle-idINKCN1IQ1R2,,fear and suspicion hinder congo medics in ebola battle,True,2018,True,0,0,0,0,0
2018-06-08 00:00:00.000,https://in.reuters.com/article/warcrimes-congo-bemba/congolese-ex-vice-president-bemba-acquitted-of-war-crimes-on-appeal-idINKCN1J42DN,,congolese ex vice president bemba acquitted of war crimes on appeal,True,2018,True,0,0,0,0,0
2018-07-15 00:00:00.000,https://in.reuters.com/article/congo-security-military/congos-kabila-appoints-army-chief-under-u-s-eu-sanctions-for-alleged-violence-idINKBN1K50O8,,congos kabila appoints army chief under u s eu sanctions for alleged violence,True,2018,True,0,0,0,0,0
2018-07-15 00:00:00.000,https://www.reuters.com/article/us-congo-security-military/congos-kabila-appoints-army-chief-under-u-s-eu-sanctions-for-alleged-violence-idUSKBN1K50K4,,congos kabila appoints army chief under u s eu sanctions for alleged violence,True,2018,True,0,0,0,0,0
2018-07-15 00:00:00.000,https://uk.reuters.com/article/uk-congo-security-military/congos-kabila-appoints-army-chief-under-u-s-eu-sanctions-for-alleged-violence-idUKKBN1K50KD,,congos kabila appoints army chief under u s eu sanctions for alleged violence,True,2018,True,0,0,0,0,0
2018-07-24 00:00:00.000,https://www.reuters.com/article/us-congo-politics-bemba/former-congolese-warlord-bemba-makes-his-case-to-stand-in-presidential-vote-idUSKBN1KE2MG,,former congolese warlord bemba makes his case to stand in presidential vote,True,2018,True,0,0,0,0,0
2018-07-24 00:00:00.000,https://uk.reuters.com/article/uk-congo-politics-bemba/former-congolese-warlord-bemba-makes-his-case-to-stand-in-presidential-vote-idUKKBN1KE2MI,,former congolese warlord bemba makes his case to stand in presidential vote,True,2018,True,0,0,0,0,0
2018-07-26 00:00:00.000,https://www.reuters.com/article/us-usa-congo-un/u-s-warns-congos-kabila-that-time-for-posturing-is-over-idUSKBN1KG2EB,,u s warns congos kabila that time for posturing is over,True,2018,True,0,0,0,0,0
2018-07-26 00:00:00.000,https://in.reuters.com/article/usa-congo-un/u-s-warns-congos-kabila-that-time-for-posturing-is-over-idINKBN1KG2MJ,,u s warns congos kabila that time for posturing is over,True,2018,True,0,0,0,0,0
2018-07-26 00:00:00.000,https://uk.reuters.com/article/uk-usa-congo-un/u-s-warns-congos-kabila-that-time-for-posturing-is-over-idUKKBN1KG2KW,,u s warns congos kabila that time for posturing is over,True,2018,True,0,0,0,0,0
2018-07-26 00:00:00.000,https://www.reuters.com/article/us-usa-congo-un/us-warns-congos-kabila-that-time-for-posturing-is-over-idUSKBN1KG2EB,,us warns congos kabila that time for posturing is over,True,2018,True,0,0,0,0,0
2018-07-26 00:00:00.000,https://uk.reuters.com/article/uk-usa-congo-un/us-warns-congos-kabila-that-time-for-posturing-is-over-idUKKBN1KG2KW,,us warns congos kabila that time for posturing is over,True,2018,True,0,0,0,0,0
2018-08-04 00:00:00.000,https://in.reuters.com/article/us-health-ebola-congo/eastern-congo-ebola-outbreak-believed-to-have-killed-33-health-ministry-idINKBN1KP0OZ,,eastern congo ebola outbreak believed to have killed 33 health ministry,True,2018,True,0,0,0,0,0
2018-08-04 00:00:00.000,https://uk.reuters.com/article/us-health-ebola-congo/eastern-congo-ebola-outbreak-believed-to-have-killed-33-health-ministry-idUKKBN1KP0OZ,,eastern congo ebola outbreak believed to have killed 33 health ministry,True,2018,True,0,0,0,0,0
2018-08-04 00:00:00.000,https://www.reuters.com/article/us-health-ebola-congo/eastern-congo-ebola-outbreak-believed-to-have-killed-33-health-ministry-idUSKBN1KP0OZ,,eastern congo ebola outbreak believed to have killed 33 health ministry,True,2018,True,0,0,0,0,0
2018-08-05 00:00:00.000,https://in.reuters.com/article/health-ebola-congo/eastern-congo-ebola-outbreak-believed-to-have-killed-33-health-ministry-idINKBN1KQ02I,,eastern congo ebola outbreak believed to have killed 33 health ministry,True,2018,True,0,0,0,0,0
2018-08-05 00:00:00.000,https://uk.reuters.com/article/uk-health-ebola-congo/eastern-congo-ebola-outbreak-believed-to-have-killed-33-health-ministry-idUKKBN1KP0OT,,eastern congo ebola outbreak believed to have killed 33 health ministry,True,2018,True,0,0,0,0,0
2018-08-07 00:00:00.000,https://uk.reuters.com/article/uk-congo-politics/congos-kabila-meets-allies-ahead-of-presidential-candidate-deadline-idUKKBN1KS1PY,,congos kabila meets allies ahead of presidential candidate deadline,True,2018,True,0,0,0,0,0
2018-08-07 00:00:00.000,https://www.reuters.com/article/us-congo-politics/congos-kabila-meets-allies-ahead-of-presidential-candidate-deadline-idUSKBN1KS1Q8,,congos kabila meets allies ahead of presidential candidate deadline,True,2018,True,0,0,0,0,0
2018-08-07 00:00:00.000,https://in.reuters.com/article/congo-politics/congo-police-and-opposition-supporters-clash-in-kinshasa-idINKBN1KS1R3,,congo police and opposition supporters clash in kinshasa,True,2018,True,0,0,0,0,0
2018-08-07 00:00:00.000,https://uk.reuters.com/article/uk-congo-politics/congo-police-and-opposition-supporters-clash-in-kinshasa-idUKKBN1KS1PY,,congo police and opposition supporters clash in kinshasa,True,2018,True,0,0,0,0,0
2018-08-07 00:00:00.000,https://www.reuters.com/article/us-congo-politics/congo-police-and-opposition-supporters-clash-in-kinshasa-idUSKBN1KS1Q8,,congo police and opposition supporters clash in kinshasa,True,2018,True,0,0,0,0,0
2018-09-10 00:00:00.000,https://in.reuters.com/article/health-ebola-congo/ebola-fight-has-new-science-but-faces-old-hurdles-in-restive-congo-idINKCN1LQ0HO,,ebola fight has new science but faces old hurdles in restive congo,True,2018,True,0,0,0,0,0
2018-09-10 00:00:00.000,https://uk.reuters.com/article/us-health-ebola-congo/ebola-fight-has-new-science-but-faces-old-hurdles-in-restive-congo-idUKKCN1LQ0HZ,,ebola fight has new science but faces old hurdles in restive congo,True,2018,True,0,0,0,0,0
2018-09-10 00:00:00.000,https://www.reuters.com/article/us-health-ebola-congo/ebola-fight-has-new-science-but-faces-old-hurdles-in-restive-congo-idUSKCN1LQ0HZ,,ebola fight has new science but faces old hurdles in restive congo,True,2018,True,0,0,0,0,0
2018-09-10 00:00:00.000,https://in.reuters.com/article/us-health-ebola-congo/ebola-fight-has-new-science-but-faces-old-hurdles-in-restive-congo-idINKCN1LQ0HZ,,ebola fight has new science but faces old hurdles in restive congo,True,2018,True,0,0,0,0,0
2018-09-10 00:00:00.000,https://in.reuters.com/in.reuters.com/article/health-ebola-congo/ebola-fight-has-new-science-but-faces-old-hurdles-in-restive-congo-idINKCN1LQ0HO,,ebola fight has new science but faces old hurdles in restive congo,True,2018,True,0,0,0,0,0
2018-09-10 00:00:00.000,https://uk.reuters.com/article/uk-health-ebola-congo/ebola-fight-has-new-science-but-faces-old-hurdles-in-restive-congo-idUKKCN1LQ1HH,,ebola fight has new science but faces old hurdles in restive congo,True,2018,True,0,0,0,0,0
2018-09-29 00:00:00.000,https://www.reuters.com/article/us-congo-politics/congos-opposition-leaders-warn-of-vote-rigging-risk-in-presidential-poll-idUSKCN1M90PN,,congos opposition leaders warn of vote rigging risk in presidential poll,True,2018,True,0,0,0,0,0
2018-09-29 00:00:00.000,https://uk.reuters.com/article/uk-congo-politics/congos-opposition-leaders-warn-of-vote-rigging-risk-in-presidential-poll-idUKKCN1M90PY,,congos opposition leaders warn of vote rigging risk in presidential poll,True,2018,True,0,0,0,0,0
